,Year,County,Strata,Strata_Name,Cause_Desc,Count
4739,2016,San Bernardino,Race-Ethnicity,Multi-Race,Diseases of heart,27
4740,2016,San Bernardino,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
4741,2016,San Bernardino,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
4742,2016,San Bernardino,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
4743,2016,San Bernardino,Race-Ethnicity,Multi-Race,Malignant neoplasms,24
4744,2016,San Bernardino,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
4745,2016,San Bernardino,Race-Ethnicity,Multi-Race,Parkinson's disease,0
4746,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
4747,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
4748,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Assault (homicide),0
4749,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
4750,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
4751,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,0
4752,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
4753,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Diseases of heart,0
4754,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
4755,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
4756,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
4757,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Malignant neoplasms,0
4758,2016,San Bernardino,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
4759,2016,San Bernardino,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
4760,2016,San Bernardino,Race-Ethnicity,White,Accidents (unintentional injuries),260
4761,2016,San Bernardino,Race-Ethnicity,White,Alzheimer's disease,478
4762,2016,San Bernardino,Race-Ethnicity,White,Assault (homicide),23
4763,2016,San Bernardino,Race-Ethnicity,White,Cerebrovascular diseases,389
4764,2016,San Bernardino,Race-Ethnicity,White,Chronic liver disease and cirrhosis,138
4765,2016,San Bernardino,Race-Ethnicity,White,Chronic lower respiratory diseases,699
4766,2016,San Bernardino,Race-Ethnicity,White,Diabetes mellitus,273
4767,2016,San Bernardino,Race-Ethnicity,White,Diseases of heart,2064
4768,2016,San Bernardino,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,114
4769,2016,San Bernardino,Race-Ethnicity,White,Influenza and pneumonia,138
4770,2016,San Bernardino,Race-Ethnicity,White,Intentional self-harm (suicide),135
4771,2016,San Bernardino,Race-Ethnicity,White,Malignant neoplasms,1635
4772,2016,San Bernardino,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",86
4773,2016,San Bernardino,Race-Ethnicity,White,Parkinson's disease,81
4774,2016,San Bernardino,Total Population,Total Population,Accidents (unintentional injuries),586
4775,2016,San Bernardino,Total Population,Total Population,Alzheimer's disease,749
4776,2016,San Bernardino,Total Population,Total Population,Assault (homicide),146
4777,2016,San Bernardino,Total Population,Total Population,Cerebrovascular diseases,755
4778,2016,San Bernardino,Total Population,Total Population,Chronic liver disease and cirrhosis,314
4779,2016,San Bernardino,Total Population,Total Population,Chronic lower respiratory diseases,933
4780,2016,San Bernardino,Total Population,Total Population,Diabetes mellitus,674
4781,2016,San Bernardino,Total Population,Total Population,Diseases of heart,3374
4782,2016,San Bernardino,Total Population,Total Population,Essential hypertension and hypertensive renal disease,219
4783,2016,San Bernardino,Total Population,Total Population,Influenza and pneumonia,249
4784,2016,San Bernardino,Total Population,Total Population,Intentional self-harm (suicide),229
4785,2016,San Bernardino,Total Population,Total Population,Malignant neoplasms,2949
4786,2016,San Bernardino,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",227
4787,2016,San Bernardino,Total Population,Total Population,Parkinson's disease,118
4788,2016,San Diego,Age,1-4 years,All causes (total),25
4789,2016,San Diego,Age,15-24 years,All causes (total),219
4790,2016,San Diego,Age,25-34 years,All causes (total),381
4791,2016,San Diego,Age,35-44 years,All causes (total),564
4792,2016,San Diego,Age,45-54 years,All causes (total),1167
4793,2016,San Diego,Age,5-14 years,All causes (total),42
4794,2016,San Diego,Age,55-64 years,All causes (total),2681
4795,2016,San Diego,Age,65-74 years,All causes (total),3538
4796,2016,San Diego,Age,75-84 years,All causes (total),4816
4797,2016,San Diego,Age,85 years and over,All causes (total),7802
4798,2016,San Diego,Age,Under 1 year,All causes (total),160
4799,2016,San Diego,Gender,Female,Accidents (unintentional injuries),385
4800,2016,San Diego,Gender,Female,Alzheimer's disease,967
4801,2016,San Diego,Gender,Female,Assault (homicide),24
4802,2016,San Diego,Gender,Female,Cerebrovascular diseases,787
4803,2016,San Diego,Gender,Female,Chronic liver disease and cirrhosis,178
4804,2016,San Diego,Gender,Female,Chronic lower respiratory diseases,549
4805,2016,San Diego,Gender,Female,Diabetes mellitus,323
4806,2016,San Diego,Gender,Female,Diseases of heart,2240
4807,2016,San Diego,Gender,Female,Essential hypertension and hypertensive renal disease,218
4808,2016,San Diego,Gender,Female,Influenza and pneumonia,178
4809,2016,San Diego,Gender,Female,Intentional self-harm (suicide),104
4810,2016,San Diego,Gender,Female,Malignant neoplasms,2519
4811,2016,San Diego,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",40
4812,2016,San Diego,Gender,Female,Parkinson's disease,117
4813,2016,San Diego,Gender,Male,Accidents (unintentional injuries),721
4814,2016,San Diego,Gender,Male,Alzheimer's disease,444
4815,2016,San Diego,Gender,Male,Assault (homicide),83
4816,2016,San Diego,Gender,Male,Cerebrovascular diseases,589
4817,2016,San Diego,Gender,Male,Chronic liver disease and cirrhosis,238
4818,2016,San Diego,Gender,Male,Chronic lower respiratory diseases,490
4819,2016,San Diego,Gender,Male,Diabetes mellitus,418
4820,2016,San Diego,Gender,Male,Diseases of heart,2621
4821,2016,San Diego,Gender,Male,Essential hypertension and hypertensive renal disease,183
4822,2016,San Diego,Gender,Male,Influenza and pneumonia,182
4823,2016,San Diego,Gender,Male,Intentional self-harm (suicide),312
4824,2016,San Diego,Gender,Male,Malignant neoplasms,2608
4825,2016,San Diego,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",48
4826,2016,San Diego,Gender,Male,Parkinson's disease,205
4827,2016,San Diego,Place Type,Decedent's Home,All causes (total),7378
4828,2016,San Diego,Place Type,Emergency Room/Outpatient,All causes (total),1192
4829,2016,San Diego,Place Type,Hospice Facility,All causes (total),847
4830,2016,San Diego,Place Type,Inpatient,All causes (total),6521
4831,2016,San Diego,Place Type,Nursing Home/Long Term Care Facility,All causes (total),4574
4832,2016,San Diego,Place Type,Other/Unknown,All causes (total),884
4833,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),11
4834,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
4835,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
4836,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
4837,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
4838,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
4839,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
4840,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,24
4841,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
4842,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
4843,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
4844,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,20
4845,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
4846,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
4847,2016,San Diego,Race-Ethnicity,Asian,Accidents (unintentional injuries),69
4848,2016,San Diego,Race-Ethnicity,Asian,Alzheimer's disease,70
4849,2016,San Diego,Race-Ethnicity,Asian,Assault (homicide),0
4850,2016,San Diego,Race-Ethnicity,Asian,Cerebrovascular diseases,158
4851,2016,San Diego,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,15
4852,2016,San Diego,Race-Ethnicity,Asian,Chronic lower respiratory diseases,51
4853,2016,San Diego,Race-Ethnicity,Asian,Diabetes mellitus,85
4854,2016,San Diego,Race-Ethnicity,Asian,Diseases of heart,317
4855,2016,San Diego,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,31
4856,2016,San Diego,Race-Ethnicity,Asian,Influenza and pneumonia,39
4857,2016,San Diego,Race-Ethnicity,Asian,Intentional self-harm (suicide),33
4858,2016,San Diego,Race-Ethnicity,Asian,Malignant neoplasms,422
4859,2016,San Diego,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",0
4860,2016,San Diego,Race-Ethnicity,Asian,Parkinson's disease,22
4861,2016,San Diego,Race-Ethnicity,Black,Accidents (unintentional injuries),63
4862,2016,San Diego,Race-Ethnicity,Black,Alzheimer's disease,34
4863,2016,San Diego,Race-Ethnicity,Black,Assault (homicide),30
4864,2016,San Diego,Race-Ethnicity,Black,Cerebrovascular diseases,56
4865,2016,San Diego,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,13
4866,2016,San Diego,Race-Ethnicity,Black,Chronic lower respiratory diseases,46
4867,2016,San Diego,Race-Ethnicity,Black,Diabetes mellitus,58
4868,2016,San Diego,Race-Ethnicity,Black,Diseases of heart,256
4869,2016,San Diego,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,26
4870,2016,San Diego,Race-Ethnicity,Black,Influenza and pneumonia,0
4871,2016,San Diego,Race-Ethnicity,Black,Intentional self-harm (suicide),18
4872,2016,San Diego,Race-Ethnicity,Black,Malignant neoplasms,216
4873,2016,San Diego,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
4874,2016,San Diego,Race-Ethnicity,Black,Parkinson's disease,0
4875,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
4876,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
4877,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
4878,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
4879,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
4880,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
4881,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
4882,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,28
4883,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
4884,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
4885,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
4886,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,22
4887,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
4888,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
4889,2016,San Diego,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),216
4890,2016,San Diego,Race-Ethnicity,Hispanic,Alzheimer's disease,166
4891,2016,San Diego,Race-Ethnicity,Hispanic,Assault (homicide),37
4892,2016,San Diego,Race-Ethnicity,Hispanic,Cerebrovascular diseases,220
4893,2016,San Diego,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,119
4894,2016,San Diego,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,79
4895,2016,San Diego,Race-Ethnicity,Hispanic,Diabetes mellitus,214
4896,2016,San Diego,Race-Ethnicity,Hispanic,Diseases of heart,632
4897,2016,San Diego,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,62
4898,2016,San Diego,Race-Ethnicity,Hispanic,Influenza and pneumonia,56
4899,2016,San Diego,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),59
4900,2016,San Diego,Race-Ethnicity,Hispanic,Malignant neoplasms,890
4901,2016,San Diego,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",16
4902,2016,San Diego,Race-Ethnicity,Hispanic,Parkinson's disease,33
4903,2016,San Diego,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),21
4904,2016,San Diego,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
4905,2016,San Diego,Race-Ethnicity,Multi-Race,Assault (homicide),0
4906,2016,San Diego,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
4907,2016,San Diego,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
4908,2016,San Diego,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,12
4909,2016,San Diego,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
4910,2016,San Diego,Race-Ethnicity,Multi-Race,Diseases of heart,37
4911,2016,San Diego,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
4912,2016,San Diego,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
4913,2016,San Diego,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
4914,2016,San Diego,Race-Ethnicity,Multi-Race,Malignant neoplasms,44
4915,2016,San Diego,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
4916,2016,San Diego,Race-Ethnicity,Multi-Race,Parkinson's disease,0
4917,2016,San Diego,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
4918,2016,San Diego,Race-Ethnicity,Other/Unknown,Alzheimer's disease,11
4919,2016,San Diego,Race-Ethnicity,Other/Unknown,Assault (homicide),0
4920,2016,San Diego,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
4921,2016,San Diego,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
4922,2016,San Diego,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,12
4923,2016,San Diego,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
4924,2016,San Diego,Race-Ethnicity,Other/Unknown,Diseases of heart,34
4925,2016,San Diego,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
4926,2016,San Diego,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
4927,2016,San Diego,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
4928,2016,San Diego,Race-Ethnicity,Other/Unknown,Malignant neoplasms,27
4929,2016,San Diego,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
4930,2016,San Diego,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
4931,2016,San Diego,Race-Ethnicity,White,Accidents (unintentional injuries),714
4932,2016,San Diego,Race-Ethnicity,White,Alzheimer's disease,1116
4933,2016,San Diego,Race-Ethnicity,White,Assault (homicide),25
4934,2016,San Diego,Race-Ethnicity,White,Cerebrovascular diseases,917
4935,2016,San Diego,Race-Ethnicity,White,Chronic liver disease and cirrhosis,252
4936,2016,San Diego,Race-Ethnicity,White,Chronic lower respiratory diseases,829
4937,2016,San Diego,Race-Ethnicity,White,Diabetes mellitus,353
4938,2016,San Diego,Race-Ethnicity,White,Diseases of heart,3533
4939,2016,San Diego,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,274
4940,2016,San Diego,Race-Ethnicity,White,Influenza and pneumonia,240
4941,2016,San Diego,Race-Ethnicity,White,Intentional self-harm (suicide),291
4942,2016,San Diego,Race-Ethnicity,White,Malignant neoplasms,3486
4943,2016,San Diego,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",57
4944,2016,San Diego,Race-Ethnicity,White,Parkinson's disease,254
4945,2016,San Diego,Total Population,Total Population,Accidents (unintentional injuries),1106
4946,2016,San Diego,Total Population,Total Population,Alzheimer's disease,1411
4947,2016,San Diego,Total Population,Total Population,Assault (homicide),107
4948,2016,San Diego,Total Population,Total Population,Cerebrovascular diseases,1376
4949,2016,San Diego,Total Population,Total Population,Chronic liver disease and cirrhosis,416
4950,2016,San Diego,Total Population,Total Population,Chronic lower respiratory diseases,1039
4951,2016,San Diego,Total Population,Total Population,Diabetes mellitus,741
4952,2016,San Diego,Total Population,Total Population,Diseases of heart,4861
4953,2016,San Diego,Total Population,Total Population,Essential hypertension and hypertensive renal disease,401
4954,2016,San Diego,Total Population,Total Population,Influenza and pneumonia,360
4955,2016,San Diego,Total Population,Total Population,Intentional self-harm (suicide),416
4956,2016,San Diego,Total Population,Total Population,Malignant neoplasms,5127
4957,2016,San Diego,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",88
4958,2016,San Diego,Total Population,Total Population,Parkinson's disease,322
4959,2016,Santa Clara,Age,1-4 years,All causes (total),0
4960,2016,Santa Clara,Age,15-24 years,All causes (total),118
4961,2016,Santa Clara,Age,25-34 years,All causes (total),144
4962,2016,Santa Clara,Age,35-44 years,All causes (total),244
4963,2016,Santa Clara,Age,45-54 years,All causes (total),545
4964,2016,Santa Clara,Age,5-14 years,All causes (total),0
4965,2016,Santa Clara,Age,55-64 years,All causes (total),1207
4966,2016,Santa Clara,Age,65-74 years,All causes (total),1539
4967,2016,Santa Clara,Age,75-84 years,All causes (total),2312
4968,2016,Santa Clara,Age,85 years and over,All causes (total),3903
4969,2016,Santa Clara,Age,Under 1 year,All causes (total),79
4970,2016,Santa Clara,Gender,Female,Accidents (unintentional injuries),170
4971,2016,Santa Clara,Gender,Female,Alzheimer's disease,74
4972,2016,Santa Clara,Gender,Female,Assault (homicide),0
4973,2016,Santa Clara,Gender,Female,Cerebrovascular diseases,331
4974,2016,Santa Clara,Gender,Female,Chronic liver disease and cirrhosis,57
4975,2016,Santa Clara,Gender,Female,Chronic lower respiratory diseases,193
4976,2016,Santa Clara,Gender,Female,Diabetes mellitus,172
4977,2016,Santa Clara,Gender,Female,Diseases of heart,966
4978,2016,Santa Clara,Gender,Female,Essential hypertension and hypertensive renal disease,217
4979,2016,Santa Clara,Gender,Female,Influenza and pneumonia,85
4980,2016,Santa Clara,Gender,Female,Intentional self-harm (suicide),31
4981,2016,Santa Clara,Gender,Female,Malignant neoplasms,1166
4982,2016,Santa Clara,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",43
4983,2016,Santa Clara,Gender,Female,Parkinson's disease,48
4984,2016,Santa Clara,Gender,Male,Accidents (unintentional injuries),341
4985,2016,Santa Clara,Gender,Male,Alzheimer's disease,42
4986,2016,Santa Clara,Gender,Male,Assault (homicide),0
4987,2016,Santa Clara,Gender,Male,Cerebrovascular diseases,245
4988,2016,Santa Clara,Gender,Male,Chronic liver disease and cirrhosis,99
4989,2016,Santa Clara,Gender,Male,Chronic lower respiratory diseases,197
4990,2016,Santa Clara,Gender,Male,Diabetes mellitus,258
4991,2016,Santa Clara,Gender,Male,Diseases of heart,1160
4992,2016,Santa Clara,Gender,Male,Essential hypertension and hypertensive renal disease,195
4993,2016,Santa Clara,Gender,Male,Influenza and pneumonia,86
4994,2016,Santa Clara,Gender,Male,Intentional self-harm (suicide),115
4995,2016,Santa Clara,Gender,Male,Malignant neoplasms,1258
4996,2016,Santa Clara,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",48
4997,2016,Santa Clara,Gender,Male,Parkinson's disease,87
4998,2016,Santa Clara,Place Type,Decedent's Home,All causes (total),3497
4999,2016,Santa Clara,Place Type,Emergency Room/Outpatient,All causes (total),604
5000,2016,Santa Clara,Place Type,Hospice Facility,All causes (total),28
5001,2016,Santa Clara,Place Type,Inpatient,All causes (total),3277
5002,2016,Santa Clara,Place Type,Nursing Home/Long Term Care Facility,All causes (total),2222
5003,2016,Santa Clara,Place Type,Other/Unknown,All causes (total),493
5004,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
5005,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
5006,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
5007,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
5008,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
5009,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
5010,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
5011,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,0
5012,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
5013,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
5014,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
5015,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,0
5016,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
5017,2016,Santa Clara,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
5018,2016,Santa Clara,Race-Ethnicity,Asian,Accidents (unintentional injuries),89
5019,2016,Santa Clara,Race-Ethnicity,Asian,Alzheimer's disease,24
5020,2016,Santa Clara,Race-Ethnicity,Asian,Assault (homicide),11
5021,2016,Santa Clara,Race-Ethnicity,Asian,Cerebrovascular diseases,155
5022,2016,Santa Clara,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,0
5023,2016,Santa Clara,Race-Ethnicity,Asian,Chronic lower respiratory diseases,67
5024,2016,Santa Clara,Race-Ethnicity,Asian,Diabetes mellitus,116
5025,2016,Santa Clara,Race-Ethnicity,Asian,Diseases of heart,395
5026,2016,Santa Clara,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,124
5027,2016,Santa Clara,Race-Ethnicity,Asian,Influenza and pneumonia,43
5028,2016,Santa Clara,Race-Ethnicity,Asian,Intentional self-harm (suicide),28
5029,2016,Santa Clara,Race-Ethnicity,Asian,Malignant neoplasms,598
5030,2016,Santa Clara,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",23
5031,2016,Santa Clara,Race-Ethnicity,Asian,Parkinson's disease,23
5032,2016,Santa Clara,Race-Ethnicity,Black,Accidents (unintentional injuries),22
5033,2016,Santa Clara,Race-Ethnicity,Black,Alzheimer's disease,0
5034,2016,Santa Clara,Race-Ethnicity,Black,Assault (homicide),0
5035,2016,Santa Clara,Race-Ethnicity,Black,Cerebrovascular diseases,17
5036,2016,Santa Clara,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,0
5037,2016,Santa Clara,Race-Ethnicity,Black,Chronic lower respiratory diseases,12
5038,2016,Santa Clara,Race-Ethnicity,Black,Diabetes mellitus,11
5039,2016,Santa Clara,Race-Ethnicity,Black,Diseases of heart,70
5040,2016,Santa Clara,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,14
5041,2016,Santa Clara,Race-Ethnicity,Black,Influenza and pneumonia,0
5042,2016,Santa Clara,Race-Ethnicity,Black,Intentional self-harm (suicide),0
5043,2016,Santa Clara,Race-Ethnicity,Black,Malignant neoplasms,74
5044,2016,Santa Clara,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
5045,2016,Santa Clara,Race-Ethnicity,Black,Parkinson's disease,0
5046,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
5047,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
5048,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
5049,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
5050,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
5051,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
5052,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
5053,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,0
5054,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
5055,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
5056,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
5057,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,0
5058,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
5059,2016,Santa Clara,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
5060,2016,Santa Clara,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),119
5061,2016,Santa Clara,Race-Ethnicity,Hispanic,Alzheimer's disease,0
5062,2016,Santa Clara,Race-Ethnicity,Hispanic,Assault (homicide),27
5063,2016,Santa Clara,Race-Ethnicity,Hispanic,Cerebrovascular diseases,92
5064,2016,Santa Clara,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,60
5065,2016,Santa Clara,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,39
5066,2016,Santa Clara,Race-Ethnicity,Hispanic,Diabetes mellitus,107
5067,2016,Santa Clara,Race-Ethnicity,Hispanic,Diseases of heart,274
5068,2016,Santa Clara,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,63
5069,2016,Santa Clara,Race-Ethnicity,Hispanic,Influenza and pneumonia,23
5070,2016,Santa Clara,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),22
5071,2016,Santa Clara,Race-Ethnicity,Hispanic,Malignant neoplasms,368
5072,2016,Santa Clara,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",0
5073,2016,Santa Clara,Race-Ethnicity,Hispanic,Parkinson's disease,0
5074,2016,Santa Clara,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),13
5075,2016,Santa Clara,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
5076,2016,Santa Clara,Race-Ethnicity,Multi-Race,Assault (homicide),0
5077,2016,Santa Clara,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
5078,2016,Santa Clara,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
5079,2016,Santa Clara,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
5080,2016,Santa Clara,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
5081,2016,Santa Clara,Race-Ethnicity,Multi-Race,Diseases of heart,16
5082,2016,Santa Clara,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
5083,2016,Santa Clara,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
5084,2016,Santa Clara,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
