,Year,County,Strata,Strata_Name,Cause_Desc,Count
734,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
735,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
736,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,21
737,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
738,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
739,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
740,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,19
741,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
742,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
743,2018,San Diego,Race-Ethnicity,Asian,Accidents (unintentional injuries),77
744,2018,San Diego,Race-Ethnicity,Asian,Alzheimer's disease,103
745,2018,San Diego,Race-Ethnicity,Asian,Assault (homicide),0
746,2018,San Diego,Race-Ethnicity,Asian,Cerebrovascular diseases,126
747,2018,San Diego,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,13
748,2018,San Diego,Race-Ethnicity,Asian,Chronic lower respiratory diseases,52
749,2018,San Diego,Race-Ethnicity,Asian,Diabetes mellitus,85
750,2018,San Diego,Race-Ethnicity,Asian,Diseases of heart,362
751,2018,San Diego,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,38
752,2018,San Diego,Race-Ethnicity,Asian,Influenza and pneumonia,37
753,2018,San Diego,Race-Ethnicity,Asian,Intentional self-harm (suicide),29
754,2018,San Diego,Race-Ethnicity,Asian,Malignant neoplasms,454
755,2018,San Diego,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",13
756,2018,San Diego,Race-Ethnicity,Asian,Parkinson's disease,22
757,2018,San Diego,Race-Ethnicity,Black,Accidents (unintentional injuries),83
758,2018,San Diego,Race-Ethnicity,Black,Alzheimer's disease,35
759,2018,San Diego,Race-Ethnicity,Black,Assault (homicide),17
760,2018,San Diego,Race-Ethnicity,Black,Cerebrovascular diseases,83
761,2018,San Diego,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,0
762,2018,San Diego,Race-Ethnicity,Black,Chronic lower respiratory diseases,38
763,2018,San Diego,Race-Ethnicity,Black,Diabetes mellitus,66
764,2018,San Diego,Race-Ethnicity,Black,Diseases of heart,257
765,2018,San Diego,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,34
766,2018,San Diego,Race-Ethnicity,Black,Influenza and pneumonia,21
767,2018,San Diego,Race-Ethnicity,Black,Intentional self-harm (suicide),0
768,2018,San Diego,Race-Ethnicity,Black,Malignant neoplasms,254
769,2018,San Diego,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
770,2018,San Diego,Race-Ethnicity,Black,Parkinson's disease,0
771,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
772,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
773,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
774,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
775,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
776,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
777,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
778,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,40
779,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
780,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
781,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
782,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,23
783,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
784,2018,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
785,2018,San Diego,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),306
786,2018,San Diego,Race-Ethnicity,Hispanic,Alzheimer's disease,218
787,2018,San Diego,Race-Ethnicity,Hispanic,Assault (homicide),36
788,2018,San Diego,Race-Ethnicity,Hispanic,Cerebrovascular diseases,301
789,2018,San Diego,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,101
790,2018,San Diego,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,86
791,2018,San Diego,Race-Ethnicity,Hispanic,Diabetes mellitus,238
792,2018,San Diego,Race-Ethnicity,Hispanic,Diseases of heart,753
793,2018,San Diego,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,90
794,2018,San Diego,Race-Ethnicity,Hispanic,Influenza and pneumonia,73
795,2018,San Diego,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),96
796,2018,San Diego,Race-Ethnicity,Hispanic,Malignant neoplasms,974
797,2018,San Diego,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",22
798,2018,San Diego,Race-Ethnicity,Hispanic,Parkinson's disease,50
799,2018,San Diego,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),23
800,2018,San Diego,Race-Ethnicity,Multi-Race,Alzheimer's disease,13
801,2018,San Diego,Race-Ethnicity,Multi-Race,Assault (homicide),0
802,2018,San Diego,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,15
803,2018,San Diego,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
804,2018,San Diego,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
805,2018,San Diego,Race-Ethnicity,Multi-Race,Diabetes mellitus,11
806,2018,San Diego,Race-Ethnicity,Multi-Race,Diseases of heart,40
807,2018,San Diego,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
808,2018,San Diego,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
809,2018,San Diego,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
810,2018,San Diego,Race-Ethnicity,Multi-Race,Malignant neoplasms,47
811,2018,San Diego,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
812,2018,San Diego,Race-Ethnicity,Multi-Race,Parkinson's disease,0
813,2018,San Diego,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
814,2018,San Diego,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
815,2018,San Diego,Race-Ethnicity,Other/Unknown,Assault (homicide),0
816,2018,San Diego,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,13
817,2018,San Diego,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
818,2018,San Diego,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,15
819,2018,San Diego,Race-Ethnicity,Other/Unknown,Diabetes mellitus,12
820,2018,San Diego,Race-Ethnicity,Other/Unknown,Diseases of heart,41
821,2018,San Diego,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
822,2018,San Diego,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
823,2018,San Diego,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
824,2018,San Diego,Race-Ethnicity,Other/Unknown,Malignant neoplasms,28
825,2018,San Diego,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
826,2018,San Diego,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
827,2018,San Diego,Race-Ethnicity,White,Accidents (unintentional injuries),839
828,2018,San Diego,Race-Ethnicity,White,Alzheimer's disease,1108
829,2018,San Diego,Race-Ethnicity,White,Assault (homicide),29
830,2018,San Diego,Race-Ethnicity,White,Cerebrovascular diseases,976
831,2018,San Diego,Race-Ethnicity,White,Chronic liver disease and cirrhosis,207
832,2018,San Diego,Race-Ethnicity,White,Chronic lower respiratory diseases,824
833,2018,San Diego,Race-Ethnicity,White,Diabetes mellitus,372
834,2018,San Diego,Race-Ethnicity,White,Diseases of heart,3384
835,2018,San Diego,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,303
836,2018,San Diego,Race-Ethnicity,White,Influenza and pneumonia,321
837,2018,San Diego,Race-Ethnicity,White,Intentional self-harm (suicide),326
838,2018,San Diego,Race-Ethnicity,White,Malignant neoplasms,3450
839,2018,San Diego,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",53
840,2018,San Diego,Race-Ethnicity,White,Parkinson's disease,286
841,2018,San Diego,Total Population,Total Population,Accidents (unintentional injuries),1349
842,2018,San Diego,Total Population,Total Population,Alzheimer's disease,1486
843,2018,San Diego,Total Population,Total Population,Assault (homicide),92
844,2018,San Diego,Total Population,Total Population,Cerebrovascular diseases,1524
845,2018,San Diego,Total Population,Total Population,Chronic liver disease and cirrhosis,349
846,2018,San Diego,Total Population,Total Population,Chronic lower respiratory diseases,1032
847,2018,San Diego,Total Population,Total Population,Diabetes mellitus,804
848,2018,San Diego,Total Population,Total Population,Diseases of heart,4898
849,2018,San Diego,Total Population,Total Population,Essential hypertension and hypertensive renal disease,475
850,2018,San Diego,Total Population,Total Population,Influenza and pneumonia,468
851,2018,San Diego,Total Population,Total Population,Intentional self-harm (suicide),476
852,2018,San Diego,Total Population,Total Population,Malignant neoplasms,5249
853,2018,San Diego,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",95
854,2018,San Diego,Total Population,Total Population,Parkinson's disease,371
855,2019,San Diego,Age,1-4 years,All causes (total),31
856,2019,San Diego,Age,15-24 years,All causes (total),224
857,2019,San Diego,Age,25-34 years,All causes (total),475
858,2019,San Diego,Age,35-44 years,All causes (total),641
859,2019,San Diego,Age,45-54 years,All causes (total),1168
860,2019,San Diego,Age,5-14 years,All causes (total),42
861,2019,San Diego,Age,55-64 years,All causes (total),2740
862,2019,San Diego,Age,65-74 years,All causes (total),4103
863,2019,San Diego,Age,75-84 years,All causes (total),5218
864,2019,San Diego,Age,85 years and over,All causes (total),8147
865,2019,San Diego,Age,Under 1 year,All causes (total),169
866,2019,San Diego,Gender,Female,Accidents (unintentional injuries),456
867,2019,San Diego,Gender,Female,Alzheimer's disease,1018
868,2019,San Diego,Gender,Female,Assault (homicide),28
869,2019,San Diego,Gender,Female,Cerebrovascular diseases,970
870,2019,San Diego,Gender,Female,Chronic liver disease and cirrhosis,133
871,2019,San Diego,Gender,Female,Chronic lower respiratory diseases,551
872,2019,San Diego,Gender,Female,Diabetes mellitus,332
873,2019,San Diego,Gender,Female,Diseases of heart,2159
874,2019,San Diego,Gender,Female,Essential hypertension and hypertensive renal disease,250
875,2019,San Diego,Gender,Female,Influenza and pneumonia,132
876,2019,San Diego,Gender,Female,Intentional self-harm (suicide),89
877,2019,San Diego,Gender,Female,Malignant neoplasms,2461
878,2019,San Diego,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",58
879,2019,San Diego,Gender,Female,Parkinson's disease,147
880,2019,San Diego,Gender,Male,Accidents (unintentional injuries),951
881,2019,San Diego,Gender,Male,Alzheimer's disease,540
882,2019,San Diego,Gender,Male,Assault (homicide),72
883,2019,San Diego,Gender,Male,Cerebrovascular diseases,717
884,2019,San Diego,Gender,Male,Chronic liver disease and cirrhosis,245
885,2019,San Diego,Gender,Male,Chronic lower respiratory diseases,489
886,2019,San Diego,Gender,Male,Diabetes mellitus,460
887,2019,San Diego,Gender,Male,Diseases of heart,2733
888,2019,San Diego,Gender,Male,Essential hypertension and hypertensive renal disease,190
889,2019,San Diego,Gender,Male,Influenza and pneumonia,172
890,2019,San Diego,Gender,Male,Intentional self-harm (suicide),346
891,2019,San Diego,Gender,Male,Malignant neoplasms,2798
892,2019,San Diego,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",80
893,2019,San Diego,Gender,Male,Parkinson's disease,238
894,2019,San Diego,Place Type,Decedent's Home,All causes (total),7983
895,2019,San Diego,Place Type,Emergency Room/Outpatient,All causes (total),1258
896,2019,San Diego,Place Type,Hospice Facility,All causes (total),664
897,2019,San Diego,Place Type,Inpatient,All causes (total),7290
898,2019,San Diego,Place Type,Nursing Home/Long Term Care Facility,All causes (total),4754
899,2019,San Diego,Place Type,Other/Unknown,All causes (total),1016
900,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),11
901,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
902,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
903,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
904,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
905,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
906,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
907,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,18
908,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
909,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
910,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
911,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,23
912,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
913,2019,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
914,2019,San Diego,Race-Ethnicity,Asian,Accidents (unintentional injuries),64
915,2019,San Diego,Race-Ethnicity,Asian,Alzheimer's disease,98
916,2019,San Diego,Race-Ethnicity,Asian,Assault (homicide),0
917,2019,San Diego,Race-Ethnicity,Asian,Cerebrovascular diseases,174
918,2019,San Diego,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,0
919,2019,San Diego,Race-Ethnicity,Asian,Chronic lower respiratory diseases,48
920,2019,San Diego,Race-Ethnicity,Asian,Diabetes mellitus,90
921,2019,San Diego,Race-Ethnicity,Asian,Diseases of heart,373
922,2019,San Diego,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,40
923,2019,San Diego,Race-Ethnicity,Asian,Influenza and pneumonia,24
924,2019,San Diego,Race-Ethnicity,Asian,Intentional self-harm (suicide),24
925,2019,San Diego,Race-Ethnicity,Asian,Malignant neoplasms,466
926,2019,San Diego,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",21
927,2019,San Diego,Race-Ethnicity,Asian,Parkinson's disease,35
928,2019,San Diego,Race-Ethnicity,Black,Accidents (unintentional injuries),77
929,2019,San Diego,Race-Ethnicity,Black,Alzheimer's disease,50
930,2019,San Diego,Race-Ethnicity,Black,Assault (homicide),15
931,2019,San Diego,Race-Ethnicity,Black,Cerebrovascular diseases,68
932,2019,San Diego,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,13
933,2019,San Diego,Race-Ethnicity,Black,Chronic lower respiratory diseases,50
934,2019,San Diego,Race-Ethnicity,Black,Diabetes mellitus,65
935,2019,San Diego,Race-Ethnicity,Black,Diseases of heart,263
936,2019,San Diego,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,25
937,2019,San Diego,Race-Ethnicity,Black,Influenza and pneumonia,19
938,2019,San Diego,Race-Ethnicity,Black,Intentional self-harm (suicide),22
939,2019,San Diego,Race-Ethnicity,Black,Malignant neoplasms,230
940,2019,San Diego,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
941,2019,San Diego,Race-Ethnicity,Black,Parkinson's disease,0
942,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
943,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
944,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
945,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
946,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
947,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
948,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,13
949,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,34
950,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
951,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
952,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
953,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,29
954,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
955,2019,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
956,2019,San Diego,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),347
957,2019,San Diego,Race-Ethnicity,Hispanic,Alzheimer's disease,221
958,2019,San Diego,Race-Ethnicity,Hispanic,Assault (homicide),42
959,2019,San Diego,Race-Ethnicity,Hispanic,Cerebrovascular diseases,297
960,2019,San Diego,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,124
961,2019,San Diego,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,81
962,2019,San Diego,Race-Ethnicity,Hispanic,Diabetes mellitus,246
963,2019,San Diego,Race-Ethnicity,Hispanic,Diseases of heart,752
964,2019,San Diego,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,85
965,2019,San Diego,Race-Ethnicity,Hispanic,Influenza and pneumonia,64
966,2019,San Diego,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),96
967,2019,San Diego,Race-Ethnicity,Hispanic,Malignant neoplasms,965
968,2019,San Diego,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",39
969,2019,San Diego,Race-Ethnicity,Hispanic,Parkinson's disease,45
970,2019,San Diego,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),32
971,2019,San Diego,Race-Ethnicity,Multi-Race,Alzheimer's disease,12
972,2019,San Diego,Race-Ethnicity,Multi-Race,Assault (homicide),0
973,2019,San Diego,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,16
974,2019,San Diego,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
975,2019,San Diego,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
976,2019,San Diego,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
977,2019,San Diego,Race-Ethnicity,Multi-Race,Diseases of heart,47
978,2019,San Diego,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
979,2019,San Diego,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
980,2019,San Diego,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
981,2019,San Diego,Race-Ethnicity,Multi-Race,Malignant neoplasms,54
982,2019,San Diego,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
983,2019,San Diego,Race-Ethnicity,Multi-Race,Parkinson's disease,0
984,2019,San Diego,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
985,2019,San Diego,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
986,2019,San Diego,Race-Ethnicity,Other/Unknown,Assault (homicide),0
987,2019,San Diego,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,13
988,2019,San Diego,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
989,2019,San Diego,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,14
990,2019,San Diego,Race-Ethnicity,Other/Unknown,Diabetes mellitus,15
991,2019,San Diego,Race-Ethnicity,Other/Unknown,Diseases of heart,37
992,2019,San Diego,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
993,2019,San Diego,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
994,2019,San Diego,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
995,2019,San Diego,Race-Ethnicity,Other/Unknown,Malignant neoplasms,46
996,2019,San Diego,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
997,2019,San Diego,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
998,2019,San Diego,Race-Ethnicity,White,Accidents (unintentional injuries),864
999,2019,San Diego,Race-Ethnicity,White,Alzheimer's disease,1166
1000,2019,San Diego,Race-Ethnicity,White,Assault (homicide),31
1001,2019,San Diego,Race-Ethnicity,White,Cerebrovascular diseases,1110
1002,2019,San Diego,Race-Ethnicity,White,Chronic liver disease and cirrhosis,219
1003,2019,San Diego,Race-Ethnicity,White,Chronic lower respiratory diseases,832
1004,2019,San Diego,Race-Ethnicity,White,Diabetes mellitus,348
1005,2019,San Diego,Race-Ethnicity,White,Diseases of heart,3368
1006,2019,San Diego,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,282
1007,2019,San Diego,Race-Ethnicity,White,Influenza and pneumonia,188
1008,2019,San Diego,Race-Ethnicity,White,Intentional self-harm (suicide),283
1009,2019,San Diego,Race-Ethnicity,White,Malignant neoplasms,3446
1010,2019,San Diego,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",66
1011,2019,San Diego,Race-Ethnicity,White,Parkinson's disease,292
1012,2019,San Diego,Total Population,Total Population,Accidents (unintentional injuries),1407
1013,2019,San Diego,Total Population,Total Population,Alzheimer's disease,1558
1014,2019,San Diego,Total Population,Total Population,Assault (homicide),100
1015,2019,San Diego,Total Population,Total Population,Cerebrovascular diseases,1687
1016,2019,San Diego,Total Population,Total Population,Chronic liver disease and cirrhosis,378
1017,2019,San Diego,Total Population,Total Population,Chronic lower respiratory diseases,1040
1018,2019,San Diego,Total Population,Total Population,Diabetes mellitus,792
1019,2019,San Diego,Total Population,Total Population,Diseases of heart,4892
1020,2019,San Diego,Total Population,Total Population,Essential hypertension and hypertensive renal disease,440
1021,2019,San Diego,Total Population,Total Population,Influenza and pneumonia,304
1022,2019,San Diego,Total Population,Total Population,Intentional self-harm (suicide),435
1023,2019,San Diego,Total Population,Total Population,Malignant neoplasms,5259
1024,2019,San Diego,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",138
1025,2019,San Diego,Total Population,Total Population,Parkinson's disease,385
